fh,TempOut,hora
2017-06-07,18.70,22:30:00
2017-06-07,18.00,23:00:00
2017-06-07,18.01,23:30:00
2017-06-08,17.40,00:00:00
2017-06-08,17.42,00:30:00
2017-06-08,17.11,01:00:00
2017-06-08,17.12,01:30:00
2017-06-08,17.00,02:00:00
2017-06-08,16.99,02:30:00
2017-06-08,17.09,03:00:00
2017-06-08,17.06,03:30:00
2017-06-08,17.38,04:00:00
2017-06-08,17.36,04:30:00
2017-06-08,17.90,05:00:00
2017-06-08,17.91,05:30:00
2017-06-08,18.63,06:00:00
2017-06-08,18.65,06:30:00
2017-06-08,19.50,07:00:00
2017-06-08,19.52,07:30:00
2017-06-08,20.40,08:00:00
2017-06-08,20.40,08:30:00
2017-06-08,21.26,09:00:00
2017-06-08,21.24,09:30:00
2017-06-08,22.04,10:00:00
2017-06-08,22.02,10:30:00
2017-06-08,22.71,11:00:00
2017-06-08,22.71,11:30:00
2017-06-08,23.26,12:00:00
2017-06-08,23.28,12:30:00
2017-06-08,23.65,13:00:00
2017-06-08,23.67,13:30:00
2017-06-08,23.80,14:00:00
2017-06-08,23.80,14:30:00
2017-06-08,23.68,15:00:00
2017-06-08,23.66,15:30:00
2017-06-08,23.30,16:00:00
2017-06-08,23.27,16:30:00
2017-06-08,22.71,17:00:00
2017-06-08,22.71,17:30:00
2017-06-08,22.01,18:00:00
2017-06-08,22.03,18:30:00
2017-06-08,21.23,19:00:00
2017-06-08,21.26,19:30:00
2017-06-08,20.39,20:00:00
2017-06-08,20.40,20:30:00
2017-06-08,19.52,21:00:00
2017-06-08,19.51,21:30:00
2017-06-08,18.66,22:00:00
2017-06-08,18.64,22:30:00
2017-06-08,17.91,23:00:00
2017-06-08,17.90,23:30:00
2017-06-09,17.27,00:00:00
2017-06-09,17.28,00:30:00
2017-06-09,16.96,01:00:00
2017-06-09,16.98,01:30:00
2017-06-09,16.89,02:00:00
2017-06-09,16.91,02:30:00
2017-06-09,17.03,03:00:00
2017-06-09,17.02,03:30:00
2017-06-09,17.34,04:00:00
2017-06-09,17.32,04:30:00
2017-06-09,17.83,05:00:00
2017-06-09,17.81,05:30:00
2017-06-09,18.51,06:00:00
2017-06-09,18.52,06:30:00
2017-06-09,19.35,07:00:00
2017-06-09,19.37,07:30:00
2017-06-09,20.28,08:00:00
2017-06-09,20.30,08:30:00
2017-06-09,21.19,09:00:00
2017-06-09,21.19,09:30:00
2017-06-09,22.00,10:00:00
2017-06-09,21.97,10:30:00
2017-06-09,22.65,11:00:00
2017-06-09,22.63,11:30:00
2017-06-09,23.16,12:00:00
2017-06-09,23.16,12:30:00
2017-06-09,23.51,13:00:00
2017-06-09,23.52,13:30:00
2017-06-09,23.66,14:00:00
2017-06-09,23.69,14:30:00
2017-06-09,23.59,15:00:00
2017-06-09,23.59,15:30:00
2017-06-09,23.25,16:00:00
2017-06-09,23.23,16:30:00
2017-06-09,22.67,17:00:00
2017-06-09,22.64,17:30:00
2017-06-09,21.92,18:00:00
2017-06-09,21.91,18:30:00
2017-06-09,21.09,19:00:00
2017-06-09,21.11,19:30:00
2017-06-09,20.25,20:00:00
2017-06-09,20.28,20:30:00
2017-06-09,19.42,21:00:00
2017-06-09,19.43,21:30:00
2017-06-09,18.61,22:00:00
2017-06-09,18.60,22:30:00
2017-06-09,17.87,23:00:00
2017-06-09,17.85,23:30:00
2017-06-10,17.20,00:00:00
2017-06-10,17.18,00:30:00
2017-06-10,16.84,01:00:00
2017-06-10,16.85,01:30:00
2017-06-10,16.75,02:00:00
2017-06-10,16.77,02:30:00
2017-06-10,16.91,03:00:00
2017-06-10,16.93,03:30:00
2017-06-10,17.28,04:00:00
2017-06-10,17.27,04:30:00
2017-06-10,17.80,05:00:00
2017-06-10,17.77,05:30:00
2017-06-10,18.45,06:00:00
2017-06-10,18.43,06:30:00
2017-06-10,19.24,07:00:00
2017-06-10,19.24,07:30:00
2017-06-10,20.14,08:00:00
2017-06-10,20.16,08:30:00
2017-06-10,21.06,09:00:00
2017-06-10,21.08,09:30:00
2017-06-10,21.92,10:00:00
2017-06-10,21.92,10:30:00
2017-06-10,22.61,11:00:00
2017-06-10,22.60,11:30:00
2017-06-10,23.11,12:00:00
2017-06-10,23.09,12:30:00
2017-06-10,23.41,13:00:00
2017-06-10,23.41,13:30:00
2017-06-10,23.53,14:00:00
2017-06-10,23.55,14:30:00
2017-06-10,23.45,15:00:00
2017-06-10,23.48,15:30:00
2017-06-10,23.16,16:00:00
2017-06-10,23.17,16:30:00
2017-06-10,22.62,17:00:00
2017-06-10,22.61,17:30:00
2017-06-10,21.88,18:00:00
2017-06-10,21.86,18:30:00
2017-06-10,21.02,19:00:00
2017-06-10,21.00,19:30:00
2017-06-10,20.12,20:00:00
2017-06-10,20.13,20:30:00
2017-06-10,19.28,21:00:00
2017-06-10,19.30,21:30:00
2017-06-10,18.50,22:00:00
2017-06-10,18.52,22:30:00
2017-06-10,17.82,23:00:00
2017-06-10,17.81,23:30:00
2017-06-11,17.17,00:00:00
2017-06-11,17.14,00:30:00
2017-06-11,16.78,01:00:00
2017-06-11,16.76,01:30:00
2017-06-11,16.64,02:00:00
2017-06-11,16.64,02:30:00
2017-06-11,16.78,03:00:00
2017-06-11,16.80,03:30:00
2017-06-11,17.16,04:00:00
2017-06-11,17.18,04:30:00
2017-06-11,17.73,05:00:00
2017-06-11,17.73,05:30:00
2017-06-11,18.42,06:00:00
2017-06-11,18.40,06:30:00
2017-06-11,19.20,07:00:00
2017-06-11,19.17,07:30:00
2017-06-11,20.04,08:00:00
2017-06-11,20.04,08:30:00
2017-06-11,20.93,09:00:00
2017-06-11,20.95,09:30:00
2017-06-11,21.79,10:00:00
2017-06-11,21.82,10:30:00
2017-06-11,22.54,11:00:00
2017-06-11,22.54,11:30:00
2017-06-11,23.08,12:00:00
2017-06-11,23.06,12:30:00
2017-06-11,23.37,13:00:00
2017-06-11,23.35,13:30:00
2017-06-11,23.45,14:00:00
2017-06-11,23.44,14:30:00
2017-06-11,23.33,15:00:00
2017-06-11,23.34,15:30:00
2017-06-11,23.02,16:00:00
2017-06-11,23.05,16:30:00
2017-06-11,22.53,17:00:00
2017-06-11,22.54,17:30:00
2017-06-11,21.84,18:00:00
2017-06-11,21.83,18:30:00
2017-06-11,20.98,19:00:00
2017-06-11,20.96,19:30:00
2017-06-11,20.06,20:00:00
2017-06-11,20.04,20:30:00
2017-06-11,19.16,21:00:00
2017-06-11,19.17,21:30:00
2017-06-11,18.37,22:00:00
2017-06-11,18.39,22:30:00
2017-06-11,17.71,23:00:00
2017-06-11,17.73,23:30:00
2017-06-12,17.12,00:00:00
2017-06-12,17.11,00:30:00
2017-06-12,16.76,01:00:00
2017-06-12,16.73,01:30:00
2017-06-12,16.59,02:00:00
2017-06-12,16.57,02:30:00
2017-06-12,16.68,03:00:00
2017-06-12,16.68,03:30:00
2017-06-12,17.04,04:00:00
2017-06-12,17.06,04:30:00
2017-06-12,17.62,05:00:00
2017-06-12,17.64,05:30:00
2017-06-12,18.36,06:00:00
2017-06-12,18.36,06:30:00
2017-06-12,19.17,07:00:00
2017-06-12,19.15,07:30:00
2017-06-12,20.01,08:00:00
2017-06-12,19.99,08:30:00
2017-06-12,20.85,09:00:00
2017-06-12,20.84,09:30:00
2017-06-12,21.67,10:00:00
2017-06-12,21.69,10:30:00
2017-06-12,22.42,11:00:00
2017-06-12,22.44,11:30:00
2017-06-12,23.00,12:00:00
2017-06-12,23.01,12:30:00
2017-06-12,23.34,13:00:00
2017-06-12,23.33,13:30:00
2017-06-12,23.42,14:00:00
2017-06-12,23.40,14:30:00
2017-06-12,23.26,15:00:00
2017-06-12,23.25,15:30:00
2017-06-12,22.91,16:00:00
2017-06-12,22.92,16:30:00
2017-06-12,22.40,17:00:00
2017-06-12,22.43,17:30:00
2017-06-12,21.75,18:00:00
2017-06-12,21.76,18:30:00
2017-06-12,20.94,19:00:00
2017-06-12,20.93,19:30:00
2017-06-12,20.04,20:00:00
2017-06-12,20.01,20:30:00
2017-06-12,19.11,21:00:00
2017-06-12,19.09,21:30:00
2017-06-12,18.26,22:00:00
2017-06-12,18.27,22:30:00
2017-06-12,17.58,23:00:00
2017-06-12,17.60,23:30:00
2017-06-13,17.02,00:00:00
2017-06-13,17.04,00:30:00
2017-06-13,16.71,01:00:00
2017-06-13,16.71,01:30:00
2017-06-13,16.58,02:00:00
2017-06-13,16.56,02:30:00
2017-06-13,16.65,03:00:00
2017-06-13,16.63,03:30:00
2017-06-13,16.96,04:00:00
2017-06-13,16.95,04:30:00
2017-06-13,17.51,05:00:00
2017-06-13,17.53,05:30:00
2017-06-13,18.25,06:00:00
2017-06-13,18.28,06:30:00
2017-06-13,19.11,07:00:00
2017-06-13,19.12,07:30:00
2017-06-13,19.99,08:00:00
2017-06-13,19.97,08:30:00
2017-06-13,20.83,09:00:00
2017-06-13,20.81,09:30:00
2017-06-13,21.61,10:00:00
2017-06-13,21.60,10:30:00
2017-06-13,22.31,11:00:00
2017-06-13,22.32,11:30:00
2017-06-13,22.88,12:00:00
2017-06-13,22.91,12:30:00
2017-06-13,23.27,13:00:00
2017-06-13,23.28,13:30:00
2017-06-13,23.40,14:00:00
2017-06-13,23.38,14:30:00
2017-06-13,23.25,15:00:00
2017-06-13,23.22,15:30:00
2017-06-13,22.86,16:00:00
2017-06-13,22.85,16:30:00
2017-06-13,22.30,17:00:00
2017-06-13,22.31,17:30:00
2017-06-13,21.63,18:00:00
2017-06-13,21.65,18:30:00
2017-06-13,20.85,19:00:00
2017-06-13,20.87,19:30:00
2017-06-13,20.00,20:00:00
2017-06-13,19.99,20:30:00
2017-06-13,19.10,21:00:00
2017-06-13,19.07,21:30:00
2017-06-13,18.23,22:00:00
2017-06-13,18.21,22:30:00
2017-06-13,17.49,23:00:00
2017-06-13,17.50,23:30:00
2017-06-14,16.92,00:00:00
2017-06-14,16.94,00:30:00
2017-06-14,16.62,01:00:00
2017-06-14,16.64,01:30:00
2017-06-14,16.54,02:00:00
2017-06-14,16.54,02:30:00
2017-06-14,16.65,03:00:00
2017-06-14,16.63,03:30:00
2017-06-14,16.94,04:00:00
2017-06-14,16.92,04:30:00
2017-06-14,17.44,05:00:00
2017-06-14,17.44,05:30:00
2017-06-14,18.15,06:00:00
2017-06-14,18.17,06:30:00
2017-06-14,19.01,07:00:00
2017-06-14,19.04,07:30:00
2017-06-14,19.94,08:00:00
2017-06-14,19.94,08:30:00
2017-06-14,20.82,09:00:00
2017-06-14,20.80,09:30:00
2017-06-14,21.60,10:00:00
2017-06-14,21.58,10:30:00
2017-06-14,22.26,11:00:00
2017-06-14,22.25,11:30:00
2017-06-14,22.79,12:00:00
2017-06-14,22.80,12:30:00
2017-06-14,23.16,13:00:00
2017-06-14,23.19,13:30:00
2017-06-14,23.33,14:00:00
2017-06-14,23.34,14:30:00
2017-06-14,23.23,15:00:00
2017-06-14,23.22,15:30:00
2017-06-14,22.86,16:00:00
2017-06-14,22.84,16:30:00
2017-06-14,22.27,17:00:00
2017-06-14,22.25,17:30:00
2017-06-14,21.54,18:00:00
2017-06-14,21.55,18:30:00
2017-06-14,20.75,19:00:00
2017-06-14,20.77,19:30:00
2017-06-14,19.91,20:00:00
2017-06-14,19.93,20:30:00
2017-06-14,19.06,21:00:00
2017-06-14,19.06,21:30:00
2017-06-14,18.23,22:00:00
2017-06-14,18.20,22:30:00
2017-06-14,17.48,23:00:00
2017-06-14,17.45,23:30:00
2017-06-15,16.86,00:00:00
2017-06-15,16.86,00:30:00
2017-06-15,16.53,01:00:00
2017-06-15,16.55,01:30:00
2017-06-15,16.46,02:00:00
2017-06-15,16.48,02:30:00
2017-06-15,16.61,03:00:00
2017-06-15,16.62,03:30:00
2017-06-15,16.95,04:00:00
2017-06-15,16.93,04:30:00
2017-06-15,17.45,05:00:00
2017-06-15,17.42,05:30:00
2017-06-15,18.11,06:00:00
2017-06-15,18.10,06:30:00
2017-06-15,18.93,07:00:00
2017-06-15,18.94,07:30:00
2017-06-15,19.84,08:00:00
2017-06-15,19.87,08:30:00
2017-06-15,20.77,09:00:00
2017-06-15,20.78,09:30:00
2017-06-15,21.60,10:00:00
2017-06-15,21.59,10:30:00
2017-06-15,22.27,11:00:00
2017-06-15,22.24,11:30:00
2017-06-15,22.76,12:00:00
2017-06-15,22.75,12:30:00
2017-06-15,23.09,13:00:00
2017-06-15,23.10,13:30:00
2017-06-15,23.23,14:00:00
2017-06-15,23.25,14:30:00
2017-06-15,23.16,15:00:00
2017-06-15,23.18,15:30:00
2017-06-15,22.85,16:00:00
2017-06-15,22.84,16:30:00
2017-06-15,22.28,17:00:00
2017-06-15,22.26,17:30:00
2017-06-15,21.53,18:00:00
2017-06-15,21.51,18:30:00
2017-06-15,20.68,19:00:00
2017-06-15,20.68,19:30:00
2017-06-15,19.82,20:00:00
2017-06-15,19.84,20:30:00
2017-06-15,18.99,21:00:00
2017-06-15,19.01,21:30:00
2017-06-15,18.20,22:00:00
2017-06-15,18.20,22:30:00
2017-06-15,17.48,23:00:00
2017-06-15,17.46,23:30:00
2017-06-16,16.87,00:00:00
2017-06-16,16.85,00:30:00
2017-06-16,16.49,01:00:00
2017-06-16,16.49,01:30:00
2017-06-16,16.38,02:00:00
2017-06-16,16.40,02:30:00
2017-06-16,16.54,03:00:00
2017-06-16,16.56,03:30:00
2017-06-16,16.92,04:00:00
2017-06-16,16.93,04:30:00
2017-06-16,17.46,05:00:00
2017-06-16,17.45,05:30:00
2017-06-16,18.13,06:00:00
2017-06-16,18.10,06:30:00
2017-06-16,18.90,07:00:00
2017-06-16,18.89,07:30:00
2017-06-16,19.77,08:00:00
2017-06-16,19.79,08:30:00
2017-06-16,20.69,09:00:00
2017-06-16,20.71,09:30:00
2017-06-16,21.55,10:00:00
2017-06-16,21.57,10:30:00
2017-06-16,22.27,11:00:00
2017-06-16,22.26,11:30:00
2017-06-16,22.79,12:00:00
2017-06-16,22.76,12:30:00
2017-06-16,23.08,13:00:00
2017-06-16,23.06,13:30:00
2017-06-16,23.17,14:00:00
2017-06-16,23.18,14:30:00
2017-06-16,23.08,15:00:00
2017-06-16,23.10,15:30:00
2017-06-16,22.79,16:00:00
2017-06-16,22.81,16:30:00
2017-06-16,22.27,17:00:00
2017-06-16,22.27,17:30:00
2017-06-16,21.55,18:00:00
2017-06-16,21.53,18:30:00
2017-06-16,20.69,19:00:00
2017-06-16,20.67,19:30:00
2017-06-16,19.77,20:00:00
2017-06-16,19.77,20:30:00
2017-06-16,18.90,21:00:00
2017-06-16,18.92,21:30:00
2017-06-16,18.13,22:00:00
2017-06-16,18.15,22:30:00
2017-06-16,17.46,23:00:00
2017-06-16,17.47,23:30:00
2017-06-17,16.90,00:00:00
2017-06-17,16.88,00:30:00
2017-06-17,16.52,01:00:00
2017-06-17,16.50,01:30:00
2017-06-17,16.36,02:00:00
2017-06-17,16.35,02:30:00
2017-06-17,16.47,03:00:00
2017-06-17,16.49,03:30:00
2017-06-17,16.85,04:00:00
2017-06-17,16.88,04:30:00
2017-06-17,17.44,05:00:00
2017-06-17,17.45,05:30:00
2017-06-17,18.15,06:00:00
2017-06-17,18.14,06:30:00
2017-06-17,18.94,07:00:00
2017-06-17,18.91,07:30:00
2017-06-17,19.77,08:00:00
2017-06-17,19.76,08:30:00
2017-06-17,20.63,09:00:00
2017-06-17,20.64,09:30:00
2017-06-17,21.48,10:00:00
2017-06-17,21.51,10:30:00
2017-06-17,22.24,11:00:00
2017-06-17,22.25,11:30:00
2017-06-17,22.80,12:00:00
2017-06-17,22.79,12:30:00
2017-06-17,23.11,13:00:00
2017-06-17,23.09,13:30:00
2017-06-17,23.18,14:00:00
2017-06-17,23.16,14:30:00
2017-06-17,23.04,15:00:00
2017-06-17,23.04,15:30:00
2017-06-17,22.72,16:00:00
2017-06-17,22.74,16:30:00
2017-06-17,22.22,17:00:00
2017-06-17,22.24,17:30:00
2017-06-17,21.55,18:00:00
2017-06-17,21.55,18:30:00
2017-06-17,20.72,19:00:00
2017-06-17,20.70,19:30:00
2017-06-17,19.80,20:00:00
2017-06-17,19.77,20:30:00
2017-06-17,18.88,21:00:00
2017-06-17,18.87,21:30:00
2017-06-17,18.06,22:00:00
2017-06-17,18.08,22:30:00
2017-06-17,17.40,23:00:00
2017-06-17,17.42,23:30:00
2017-06-18,16.90,00:00:00
2017-06-18,16.91,00:30:00
2017-06-18,16.56,01:00:00
2017-06-18,16.55,01:30:00
2017-06-18,16.41,02:00:00
2017-06-18,16.38,02:30:00
2017-06-18,16.48,03:00:00
2017-06-18,16.47,03:30:00
2017-06-18,16.81,04:00:00
2017-06-18,16.82,04:30:00
2017-06-18,17.38,05:00:00
2017-06-18,17.41,05:30:00
2017-06-18,18.13,06:00:00
2017-06-18,18.15,06:30:00
2017-06-18,18.97,07:00:00
2017-06-18,18.96,07:30:00
2017-06-18,19.82,08:00:00
2017-06-18,19.80,08:30:00
2017-06-18,20.65,09:00:00
2017-06-18,20.64,09:30:00
2017-06-18,21.45,10:00:00
2017-06-18,21.46,10:30:00
2017-06-18,22.18,11:00:00
2017-06-18,22.20,11:30:00
2017-06-18,22.77,12:00:00
2017-06-18,22.79,12:30:00
2017-06-18,23.13,13:00:00
2017-06-18,23.13,13:30:00
2017-06-18,23.23,14:00:00
2017-06-18,23.21,14:30:00
2017-06-18,23.07,15:00:00
2017-06-18,23.05,15:30:00
2017-06-18,22.70,16:00:00
2017-06-18,22.70,16:30:00
2017-06-18,22.17,17:00:00
2017-06-18,22.19,17:30:00
2017-06-18,21.51,18:00:00
2017-06-18,21.53,18:30:00
2017-06-18,20.73,19:00:00
2017-06-18,20.73,19:30:00
2017-06-18,19.84,20:00:00
2017-06-18,19.82,20:30:00
2017-06-18,18.92,21:00:00
2017-06-18,18.90,21:30:00
2017-06-18,18.06,22:00:00
2017-06-18,18.05,22:30:00
2017-06-18,17.35,23:00:00
2017-06-18,17.37,23:30:00
2017-06-19,16.86,00:00:00
2017-06-19,16.89,00:30:00
2017-06-19,16.57,01:00:00
2017-06-19,16.58,01:30:00
2017-06-19,16.46,02:00:00
2017-06-19,16.44,02:30:00
2017-06-19,16.54,03:00:00
2017-06-19,16.51,03:30:00
2017-06-19,16.83,04:00:00
2017-06-19,16.82,04:30:00
2017-06-19,17.36,05:00:00
2017-06-19,17.37,05:30:00
2017-06-19,18.09,06:00:00
2017-06-19,18.12,06:30:00
2017-06-19,18.96,07:00:00
2017-06-19,18.98,07:30:00
2017-06-19,19.86,08:00:00
2017-06-19,19.85,08:30:00
2017-06-19,20.72,09:00:00
2017-06-19,20.69,09:30:00
2017-06-19,21.49,10:00:00
2017-06-19,21.47,10:30:00
2017-06-19,22.17,11:00:00
2017-06-19,22.17,11:30:00
2017-06-19,22.72,12:00:00
2017-06-19,22.75,12:30:00
2017-06-19,23.11,13:00:00
2017-06-19,23.13,13:30:00
2017-06-19,23.26,14:00:00
2017-06-19,23.26,14:30:00
2017-06-19,23.13,15:00:00
2017-06-19,23.11,15:30:00
2017-06-19,22.75,16:00:00
2017-06-19,22.72,16:30:00
2017-06-19,22.17,17:00:00
2017-06-19,22.17,17:30:00
2017-06-19,21.47,18:00:00
2017-06-19,21.49,18:30:00
2017-06-19,20.69,19:00:00
2017-06-19,20.72,19:30:00
2017-06-19,19.85,20:00:00
2017-06-19,19.86,20:30:00
2017-06-19,18.98,21:00:00
2017-06-19,18.96,21:30:00
2017-06-19,18.12,22:00:00
2017-06-19,18.09,22:30:00
2017-06-19,17.37,23:00:00
2017-06-19,17.36,23:30:00
2017-06-20,16.84,00:00:00
2017-06-20,16.86,00:30:00
2017-06-20,16.54,01:00:00
2017-06-20,16.56,01:30:00
2017-06-20,16.47,02:00:00
2017-06-20,16.48,02:30:00
2017-06-20,16.60,03:00:00
2017-06-20,16.59,03:30:00
2017-06-20,16.91,04:00:00
2017-06-20,16.88,04:30:00
2017-06-20,17.40,05:00:00
2017-06-20,17.39,05:30:00
2017-06-20,18.08,06:00:00
2017-06-20,18.09,06:30:00
2017-06-20,18.93,07:00:00
2017-06-20,18.95,07:30:00
2017-06-20,19.86,08:00:00
2017-06-20,19.88,08:30:00
2017-06-20,20.76,09:00:00
2017-06-20,20.76,09:30:00
2017-06-20,21.57,10:00:00
2017-06-20,21.54,10:30:00
2017-06-20,22.22,11:00:00
2017-06-20,22.20,11:30:00
2017-06-20,22.73,12:00:00
2017-06-20,22.73,12:30:00
2017-06-20,23.08,13:00:00
2017-06-20,23.10,13:30:00
2017-06-20,23.24,14:00:00
2017-06-20,23.27,14:30:00
2017-06-20,23.16,15:00:00
2017-06-20,23.17,15:30:00
2017-06-20,22.82,16:00:00
2017-06-20,22.80,16:30:00
2017-06-20,22.24,17:00:00
2017-06-20,22.21,17:30:00
2017-06-20,21.49,18:00:00
2017-06-20,21.48,18:30:00
2017-06-20,20.67,19:00:00
2017-06-20,20.69,19:30:00
2017-06-20,19.83,20:00:00
2017-06-20,19.85,20:30:00
2017-06-20,18.99,21:00:00
2017-06-20,19.00,21:30:00
2017-06-20,18.18,22:00:00
2017-06-20,18.17,22:30:00
2017-06-20,17.44,23:00:00
2017-06-20,17.42,23:30:00
2017-06-21,16.89,00:00:00
2017-06-21,16.88,00:30:00
2017-06-21,16.54,01:00:00
2017-06-21,16.55,01:30:00
2017-06-21,16.45,02:00:00
2017-06-21,16.48,02:30:00
2017-06-21,16.62,03:00:00
2017-06-21,16.63,03:30:00
2017-06-21,16.98,04:00:00
2017-06-21,16.97,04:30:00
2017-06-21,17.49,05:00:00
2017-06-21,17.47,05:30:00
2017-06-21,18.15,06:00:00
2017-06-21,18.13,06:30:00
2017-06-21,18.94,07:00:00
2017-06-21,18.95,07:30:00
2017-06-21,19.84,08:00:00
2017-06-21,19.86,08:30:00
2017-06-21,20.77,09:00:00
2017-06-21,20.79,09:30:00
2017-06-21,21.62,10:00:00
2017-06-21,21.62,10:30:00
2017-06-21,22.31,11:00:00
2017-06-21,22.29,11:30:00
2017-06-21,22.81,12:00:00
2017-06-21,22.78,12:30:00
2017-06-21,23.11,13:00:00
2017-06-21,23.11,13:30:00
2017-06-21,23.23,14:00:00
2017-06-21,23.25,14:30:00
2017-06-21,23.16,15:00:00
2017-06-21,23.18,15:30:00
2017-06-21,22.86,16:00:00
2017-06-21,22.87,16:30:00
2017-06-21,22.32,17:00:00
2017-06-21,22.30,17:30:00
2017-06-21,21.58,18:00:00
2017-06-21,21.55,18:30:00
2017-06-21,20.71,19:00:00
2017-06-21,20.70,19:30:00
2017-06-21,19.82,20:00:00
2017-06-21,19.84,20:30:00
2017-06-21,18.98,21:00:00
2017-06-21,19.00,21:30:00
2017-06-21,18.21,22:00:00
2017-06-21,18.22,22:30:00
2017-06-21,17.52,23:00:00
2017-06-21,17.50,23:30:00
2017-06-22,16.99,00:00:00
2017-06-22,16.97,00:30:00
2017-06-22,16.61,01:00:00
2017-06-22,16.59,01:30:00
2017-06-22,16.47,02:00:00
2017-06-22,16.48,02:30:00
2017-06-22,16.61,03:00:00
2017-06-22,16.64,03:30:00
2017-06-22,17.00,04:00:00
2017-06-22,17.02,04:30:00
2017-06-22,17.57,05:00:00
2017-06-22,17.56,05:30:00
2017-06-22,18.25,06:00:00
2017-06-22,18.23,06:30:00
2017-06-22,19.02,07:00:00
2017-06-22,19.00,07:30:00
2017-06-22,19.87,08:00:00
2017-06-22,19.87,08:30:00
2017-06-22,20.76,09:00:00
2017-06-22,20.79,09:30:00
2017-06-22,21.63,10:00:00
2017-06-22,21.65,10:30:00
2017-06-22,22.37,11:00:00
2017-06-22,22.37,11:30:00
2017-06-22,22.90,12:00:00
2017-06-22,22.89,12:30:00
2017-06-22,23.20,13:00:00
2017-06-22,23.18,13:30:00
2017-06-22,23.28,14:00:00
2017-06-22,23.27,14:30:00
2017-06-22,23.16,15:00:00
2017-06-22,23.18,15:30:00
2017-06-22,22.86,16:00:00
2017-06-22,22.88,16:30:00
2017-06-22,22.36,17:00:00
2017-06-22,22.37,17:30:00
2017-06-22,21.67,18:00:00
2017-06-22,21.65,18:30:00
2017-06-22,20.81,19:00:00
2017-06-22,20.79,19:30:00
2017-06-22,19.88,20:00:00
2017-06-22,19.87,20:30:00
2017-06-22,18.99,21:00:00
2017-06-22,19.00,21:30:00
2017-06-22,18.20,22:00:00
2017-06-22,18.23,22:30:00
2017-06-22,17.55,23:00:00
2017-06-22,17.56,23:30:00
2017-06-23,17.09,00:00:00
2017-06-23,17.08,00:30:00
2017-06-23,16.72,01:00:00
2017-06-23,16.70,01:30:00
2017-06-23,16.56,02:00:00
2017-06-23,16.54,02:30:00
2017-06-23,16.65,03:00:00
2017-06-23,16.65,03:30:00
2017-06-23,17.01,04:00:00
2017-06-23,17.03,04:30:00
2017-06-23,17.59,05:00:00
2017-06-23,17.61,05:30:00
2017-06-23,18.33,06:00:00
2017-06-23,18.33,06:30:00
2017-06-23,19.14,07:00:00
2017-06-23,19.11,07:30:00
2017-06-23,19.97,08:00:00
2017-06-23,19.95,08:30:00
2017-06-23,20.81,09:00:00
2017-06-23,20.81,09:30:00
2017-06-23,21.64,10:00:00
2017-06-23,21.66,10:30:00
2017-06-23,22.39,11:00:00
2017-06-23,22.41,11:30:00
2017-06-23,22.97,12:00:00
2017-06-23,22.97,12:30:00
2017-06-23,23.31,13:00:00
2017-06-23,23.29,13:30:00
2017-06-23,23.38,14:00:00
2017-06-23,23.36,14:30:00
2017-06-23,23.22,15:00:00
2017-06-23,23.21,15:30:00
2017-06-23,22.88,16:00:00
2017-06-23,22.89,16:30:00
2017-06-23,22.37,17:00:00
2017-06-23,22.40,17:30:00
2017-06-23,21.72,18:00:00
2017-06-23,21.73,18:30:00
2017-06-23,20.91,19:00:00
2017-06-23,20.90,19:30:00
2017-06-23,20.00,20:00:00
2017-06-23,19.97,20:30:00
2017-06-23,19.07,21:00:00
2017-06-23,19.05,21:30:00
2017-06-23,18.23,22:00:00
2017-06-23,18.24,22:30:00
2017-06-23,17.55,23:00:00
2017-06-23,17.58,23:30:00
2017-06-24,17.13,00:00:00
2017-06-24,17.15,00:30:00
2017-06-24,16.82,01:00:00
2017-06-24,16.81,01:30:00
2017-06-24,16.68,02:00:00
2017-06-24,16.66,02:30:00
2017-06-24,16.75,03:00:00
2017-06-24,16.73,03:30:00
2017-06-24,17.06,04:00:00
2017-06-24,17.06,04:30:00
2017-06-24,17.61,05:00:00
2017-06-24,17.63,05:30:00
2017-06-24,18.36,06:00:00
2017-06-24,18.38,06:30:00
2017-06-24,19.22,07:00:00
2017-06-24,19.22,07:30:00
2017-06-24,20.09,08:00:00
2017-06-24,20.07,08:30:00
2017-06-24,20.93,09:00:00
2017-06-24,20.90,09:30:00
2017-06-24,21.71,10:00:00
2017-06-24,21.70,10:30:00
2017-06-24,22.41,11:00:00
2017-06-24,22.43,11:30:00
2017-06-24,22.99,12:00:00
2017-06-24,23.02,12:30:00
2017-06-24,23.37,13:00:00
2017-06-24,23.38,13:30:00
2017-06-24,23.50,14:00:00
2017-06-24,23.48,14:30:00
2017-06-24,23.34,15:00:00
2017-06-24,23.32,15:30:00
2017-06-24,22.96,16:00:00
2017-06-24,22.95,16:30:00
2017-06-24,22.41,17:00:00
2017-06-24,22.42,17:30:00
2017-06-24,21.73,18:00:00
2017-06-24,21.76,18:30:00
2017-06-24,20.96,19:00:00
2017-06-24,20.98,19:30:00
2017-06-24,20.10,20:00:00
2017-06-24,20.09,20:30:00
2017-06-24,19.19,21:00:00
2017-06-24,19.17,21:30:00
2017-06-24,18.33,22:00:00
2017-06-24,18.31,22:30:00
2017-06-24,17.60,23:00:00
2017-06-24,17.60,23:30:00
2017-06-25,17.16,00:00:00
2017-06-25,17.18,00:30:00
2017-06-25,16.86,01:00:00
